ID,Smiles,IC50 (nM),canonical_smiles,Molecular Weight,LogP,num_H_acceptors,num_H_Donors
50289981,COc1ccc(cc1)C(=O)n1c(C)c(Cc2cccc(O[C@H](C)C(O)=O)c2)c2cc(OC(F)(F)F)ccc12,1650.0,COc1ccc(C(=O)n2c(C)c(Cc3cccc(O[C@H](C)C(=O)O)c3)c3cc(OC(F)(F)F)ccc32)cc1,527.4950000000002,5.988120000000005,6,1
50288597,CCO[C@@H](Cc1ccc(OCCCOc2ccc(Oc3ccccc3)cc2)cc1)C(O)=O,1686.0,CCO[C@@H](Cc1ccc(OCCCOc2ccc(Oc3ccccc3)cc2)cc1)C(=O)O,436.5040000000001,5.359000000000005,5,1
50310821,CC[C@@]1(CCc2ccc(OCCCOc3ccc(cc3Cl)C3CCC(C)(C)CC3)cc2O1)C(O)=O,1700.0,CC[C@]1(C(=O)O)CCc2ccc(OCCCOc3ccc(C4CCC(C)(C)CC4)cc3Cl)cc2O1,501.0630000000003,7.430100000000008,4,1
51185520,CCCCCC\C=C/CCCCCCCC(O)=O,1700.0,CCCCCC/C=C\CCCCCCCC(=O)O,254.4139999999999,5.328300000000005,1,1
51335560,CCCCNC(=O)C(C)(C)Oc1ccc(CCOc2ccc(NC(=O)Nc3ccccc3)cc2)cc1,1700.0,CCCCNC(=O)C(C)(C)Oc1ccc(CCOc2ccc(NC(=O)Nc3ccccc3)cc2)cc1,489.6160000000001,6.025800000000006,4,3
50272020,CCC1(CCc2ccc(OCCCOc3ccc(Oc4ccccc4)cc3)cc2O1)C(O)=O,1700.0,CCC1(C(=O)O)CCc2ccc(OCCCOc3ccc(Oc4ccccc4)cc3)cc2O1,448.5150000000001,5.8852000000000055,5,1
50310890,CC1(C)CCC(CC1)c1ccc(OCCCOc2ccc3CC[C@@](C)(Oc3c2)C(O)=O)c(Cl)c1,1700.0,CC1(C)CCC(c2ccc(OCCCOc3ccc4c(c3)O[C@@](C)(C(=O)O)CC4)c(Cl)c2)CC1,487.0360000000003,7.040000000000007,4,1
50568514,Cc1oc(nc1COc1cccc(CN(CC(O)=O)C(=O)Oc2ccc(C)cc2)c1)-c1ccc(cc1)N1CCOCC1,1725.0,Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(-c4ccc(N5CCOCC5)cc4)oc3C)c2)cc1,571.6300000000005,5.459640000000006,8,1
50939179,CCCc1c(OCCCSc2ccc(CC(O)=O)cc2Cl)ccc2c(CC)coc12,1729.82,CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc2c(CC)coc12,446.9960000000002,6.789400000000005,4,1
50406603,Cc1ccc(C(=O)NCc2cccc(Oc3ccc(OC(C)(C)C(O)=O)c(C)c3)c2)c(C)c1,1749.0,Cc1ccc(C(=O)NCc2cccc(Oc3ccc(OC(C)(C)C(=O)O)c(C)c3)c2)c(C)c1,447.5310000000003,5.576160000000004,4,2
